nom_station,banniere,adresse,ville,region,prix_regulier,prix_super,prix_diesel,longitude,latitude,updated_at,date_import
,Shell,,,,,,,-79.019574,48.246759,,2026-04-15T15:05:37.470702
,Crevier,,,,,,,-79.368933,47.212018,,2026-04-15T15:05:37.470723
,Harnois,,,,,,,-79.35113,47.356977,,2026-04-15T15:05:37.470728
,Shell,,,,,,,-79.038512,48.241622,,2026-04-15T15:05:37.470733
,Axco,,,,,,,-77.63702,48.446314,,2026-04-15T15:05:37.470736
,Aucun,,,,,,,-79.190307,48.60503,,2026-04-15T15:05:37.470740
,Shell,,,,,,,-77.832251,48.122768,,2026-04-15T15:05:37.470744
,Ultramar,,,,,,,-78.988909,48.222738,,2026-04-15T15:05:37.470749
,Esso,,,,,,,-79.014941,48.235466,,2026-04-15T15:05:37.470754
,Ultramar,,,,,,,-78.115551,48.567198,,2026-04-15T15:05:37.470757
,Harnois,,,,,,,-79.03785,48.291928,,2026-04-15T15:05:37.470760
,Harnois,,,,,,,-79.200758,48.790057,,2026-04-15T15:05:37.470764
,Ultramar,,,,,,,-77.250018,48.385674,,2026-04-15T15:05:37.470767
,Harnois,,,,,,,-77.996287,48.359427,,2026-04-15T15:05:37.470770
,Petro-Canada,,,,,,,-77.353288,48.058052,,2026-04-15T15:05:37.470773
,Crevier,,,,,,,-78.225704,48.616876,,2026-04-15T15:05:37.470776
,Shell,,,,,,,-78.131472,48.568252,,2026-04-15T15:05:37.470779
,Harnois,,,,,,,-79.253972,48.197571,,2026-04-15T15:05:37.470782
,Esso,,,,,,,-77.242675,48.390429,,2026-04-15T15:05:37.470785
,Ultramar,,,,,,,-79.127231,48.241139,,2026-04-15T15:05:37.470788
,Harnois,,,,,,,-78.534747,48.644623,,2026-04-15T15:05:37.470791
,Petro-Canada,,,,,,,-77.749975,48.145656,,2026-04-15T15:05:37.470794
,Petro-Canada,,,,,,,-77.781156,48.119635,,2026-04-15T15:05:37.470798
,Petro-Canada,,,,,,,-77.946439,48.112489,,2026-04-15T15:05:37.470801
,Ultramar,,,,,,,-77.383119,48.072515,,2026-04-15T15:05:37.470804
,Esso,,,,,,,-77.782103,48.121009,,2026-04-15T15:05:37.470807
,Esso,,,,,,,-77.892153,48.091676,,2026-04-15T15:05:37.470810
,Petro-Canada,,,,,,,-78.130605,48.569258,,2026-04-15T15:05:37.470813
,Petro-Canada,,,,,,,-79.02551,48.240168,,2026-04-15T15:05:37.470816
,Petro-Canada,,,,,,,-78.098725,48.575377,,2026-04-15T15:05:37.470819
,Petro-Canada,,,,,,,-79.200637,48.795727,,2026-04-15T15:05:37.470822
,Petro-Canada,,,,,,,-78.126075,48.135374,,2026-04-15T15:05:37.470829
,Petro-Canada,,,,,,,-79.027249,48.271731,,2026-04-15T15:05:37.470832
,Petro-Canada,,,,,,,-79.059154,48.249561,,2026-04-15T15:05:37.470835
,Petro-Canada,,,,,,,-77.793605,48.104105,,2026-04-15T15:05:37.470838
,Petro-Canada,,,,,,,-77.82937,48.097127,,2026-04-15T15:05:37.470841
,Petro-Canada,,,,,,,-79.032361,48.23235,,2026-04-15T15:05:37.470844
,Petro-Canada,,,,,,,-79.43682,47.333839,,2026-04-15T15:05:37.470848
,Ultramar,,,,,,,-78.126707,48.142579,,2026-04-15T15:05:37.470851
,Harnois,,,,,,,-79.307586,47.426521,,2026-04-15T15:05:37.470854
,Aucun,,,,,,,-78.02928,48.439793,,2026-04-15T15:05:37.470858
,Petro-Canada,,,,,,,-79.151307,48.112606,,2026-04-15T15:05:37.470862
,Aucun,,,,,,,-77.63855,48.45863,,2026-04-15T15:05:37.470865
,Petro Abitemis,,,,,,,-79.221102,48.502513,,2026-04-15T15:05:37.470869
,Petro-Canada,,,,,,,-79.001706,48.754002,,2026-04-15T15:05:37.470872
,Axco,,,,,,,-79.359399,47.353579,,2026-04-15T15:05:37.470875
,Sonerco,,,,,,,-79.488199,47.593008,,2026-04-15T15:05:37.470878
,Esso,,,,,,,-79.101087,46.715518,,2026-04-15T15:05:37.470881
,Crevier,,,,,,,-78.112793,48.597185,,2026-04-15T15:05:37.470884
,Harnois,,,,,,,-78.114102,48.675689,,2026-04-15T15:05:37.470887
,Ultramar,,,,,,,-77.814554,48.108736,,2026-04-15T15:05:37.470890
,Aucun,,,,,,,-78.564063,47.576454,,2026-04-15T15:05:37.470893
,Canadian Tire,,,,,,,-79.198687,48.810753,,2026-04-15T15:05:37.470896
,Canadian Tire,,,,,,,-77.827823,48.098075,,2026-04-15T15:05:37.470899
,Canadian Tire,,,,,,,-78.122233,48.560057,,2026-04-15T15:05:37.470903
,Canadian Tire,,,,,,,-79.040734,48.243253,,2026-04-15T15:05:37.470906
,Petro-Canada,,,,,,,-78.381561,48.227125,,2026-04-15T15:05:37.470909
,Petro-Canada,,,,,,,-77.636621,48.43727,,2026-04-15T15:05:37.470912
,Aucun,,,,,,,-79.256942,48.043671,,2026-04-15T15:05:37.470915
,Pétronor inc.,,,,,,,-78.368154,48.406881,,2026-04-15T15:05:37.470918
,Crevier,,,,,,,-78.984257,46.783861,,2026-04-15T15:05:37.470923
,Petro-Canada,,,,,,,-78.079312,48.561018,,2026-04-15T15:05:37.470926
,Petro Abitemis,,,,,,,-79.247992,47.912999,,2026-04-15T15:05:37.470929
,Sergaz,,,,,,,-79.200804,48.781388,,2026-04-15T15:05:37.470932
,Ultramar,,,,,,,-79.200804,48.791469,,2026-04-15T15:05:37.470936
,Aucun,,,,,,,-79.039475,47.426563,,2026-04-15T15:05:37.470939
,Shell,,,,,,,-79.022969,48.240215,,2026-04-15T15:05:37.470942
,Shell,,,,,,,-77.817299,48.098389,,2026-04-15T15:05:37.470945
,Shell,,,,,,,-77.773449,48.100815,,2026-04-15T15:05:37.470948
,Petro-Canada,,,,,,,-78.996916,48.223889,,2026-04-15T15:05:37.470951
,Shell,,,,,,,-79.009728,48.227227,,2026-04-15T15:05:37.470954
,Shell,,,,,,,-78.116395,48.570023,,2026-04-15T15:05:37.470957
,Shell,,,,,,,-79.436653,47.332463,,2026-04-15T15:05:37.470960
,Shell,,,,,,,-78.221527,48.238942,,2026-04-15T15:05:37.470963
,Petro-Canada,,,,,,,-79.4983653,47.5932692,,2026-04-15T15:05:37.470966
,Ultramar,,,,,,,-68.478858,48.393756,,2026-04-15T15:05:37.470969
,Crevier,,,,,,,-67.499613,48.385779,,2026-04-15T15:05:37.470972
,Ultramar,,,,,,,-68.865165,48.300635,,2026-04-15T15:05:37.470975
,Ultramar,,,,,,,-69.951733,47.43386,,2026-04-15T15:05:37.470980
,Harnois,,,,,,,-68.804265,47.614093,,2026-04-15T15:05:37.470983
,Ultramar,,,,,,,-70.042033,47.370604,,2026-04-15T15:05:37.470986
,Ultramar,,,,,,,-68.898556,47.679401,,2026-04-15T15:05:37.470989
,Crevier,,,,,,,-68.64644,47.543128,,2026-04-15T15:05:37.470992
,Shell,,,,,,,-68.522238,48.433872,,2026-04-15T15:05:37.470995
,Shell,,,,,,,-68.518073,48.460582,,2026-04-15T15:05:37.470998
,Miraco,,,,,,,-69.947556,47.417154,,2026-04-15T15:05:37.471001
,,,,,,,,-68.717403,47.881724,,2026-04-15T15:05:37.471004
,Sonic,,,,,,,-67.317125,48.82168,,2026-04-15T15:05:37.471009
,Harnois,,,,,,,-67.473541,48.80105,,2026-04-15T15:05:37.471012
,Harnois,,,,,,,-68.6769,47.992176,,2026-04-15T15:05:37.471015
,Costco,,,,,,,-68.49122,48.45337,,2026-04-15T15:05:37.471018
,Irving,,,,,,,-67.565071,48.839718,,2026-04-15T15:05:37.471021
,Esso,,,,,,,-68.500542,48.456212,,2026-04-15T15:05:37.471024
,Irving,,,,,,,-69.432328,47.760487,,2026-04-15T15:05:37.471027
,Irving,,,,,,,-68.516827,48.46278,,2026-04-15T15:05:37.471030
,Irving,,,,,,,-67.51281,48.852013,,2026-04-15T15:05:37.471033
,Irving,,,,,,,-69.533147,47.829375,,2026-04-15T15:05:37.471036
,Esso,,,,,,,-69.54643,47.829847,,2026-04-15T15:05:37.471039
,Ultramar,,,,,,,-68.207362,48.594952,,2026-04-15T15:05:37.471042
,Ultramar,,,,,,,-68.583898,48.43071,,2026-04-15T15:05:37.471045
,Petro-Canada,,,,,,,-68.166009,48.428187,,2026-04-15T15:05:37.471048
,Shell,,,,,,,-67.415222,48.454123,,2026-04-15T15:05:37.471051
,Sonic,,,,,,,-68.10986,48.381839,,2026-04-15T15:05:37.471054
,Sonic,,,,,,,-68.517466,48.463115,,2026-04-15T15:05:37.471057
,Shell,,,,,,,-67.452276,48.492635,,2026-04-15T15:05:37.471060
,Petro-Canada,,,,,,,-68.631825,47.543938,,2026-04-15T15:05:37.471063
,Ultramar,,,,,,,-68.074258,48.525838,,2026-04-15T15:05:37.471066
,Shell,,,,,,,-67.959104,48.682601,,2026-04-15T15:05:37.471069
,Esso,,,,,,,-68.42097,48.336619,,2026-04-15T15:05:37.471072
,Petro-Canada,,,,,,,-67.425702,48.464381,,2026-04-15T15:05:37.471075
,Petro-Canada,,,,,,,-69.538395,47.848956,,2026-04-15T15:05:37.471078
,Petro-Canada,,,,,,,-68.517606,48.445226,,2026-04-15T15:05:37.471081
,Petro-Canada,,,,,,,-69.534277,47.816828,,2026-04-15T15:05:37.471084
,Petro-Canada,,,,,,,-68.498044,48.457941,,2026-04-15T15:05:37.471087
,Petro-Canada,,,,,,,-70.037364,47.365772,,2026-04-15T15:05:37.471090
,Petro-Canada,,,,,,,-67.516557,48.852021,,2026-04-15T15:05:37.471093
,Petro-Canada,,,,,,,-67.553401,48.847379,,2026-04-15T15:05:37.471096
,Petro-Canada,,,,,,,-68.194459,48.584886,,2026-04-15T15:05:37.471099
,Petro-Canada,,,,,,,-68.550201,48.438599,,2026-04-15T15:05:37.471102
,Petro-Canada,,,,,,,-69.560892,47.819091,,2026-04-15T15:05:37.471105
,Petro-Canada,,,,,,,-69.880641,47.471472,,2026-04-15T15:05:37.471108
,Petro-Canada,,,,,,,-67.681892,48.566635,,2026-04-15T15:05:37.471111
,Petro-Canada,,,,,,,-68.417623,48.481746,,2026-04-15T15:05:37.471114
,Petro-Canada,,,,,,,-68.866672,48.298321,,2026-04-15T15:05:37.471151
,Petro-Canada,,,,,,,-68.531331,48.449545,,2026-04-15T15:05:37.471155
,Petro-Canada,,,,,,,-69.034402,48.207948,,2026-04-15T15:05:37.471159
,Petro-Canada,,,,,,,-69.514437,47.822722,,2026-04-15T15:05:37.471162
,Petro-Canada,,,,,,,-69.163648,48.120994,,2026-04-15T15:05:37.471165
,Petro-Canada,,,,,,,-69.4646,47.783435,,2026-04-15T15:05:37.471168
,Eko,,,,,,,-68.497157,48.45848,,2026-04-15T15:05:37.471171
,Esso,,,,,,,-67.539792,48.851782,,2026-04-15T15:05:37.471174
,Shell,,,,,,,-68.868763,47.670474,,2026-04-15T15:05:37.471177
,Shell,,,,,,,-69.432087,47.956311,,2026-04-15T15:05:37.471180
,Shell,,,,,,,-69.541709,47.850983,,2026-04-15T15:05:37.471183
,Shell,,,,,,,-67.538108,48.848893,,2026-04-15T15:05:37.471186
,Shell,,,,,,,-68.185657,48.58024,,2026-04-15T15:05:37.471189
,Shell,,,,,,,-68.459703,48.513606,,2026-04-15T15:05:37.471192
,Sonic,,,,,,,-68.127263,48.601049,,2026-04-15T15:05:37.471195
,Shell,,,,,,,-68.53594,48.43768,,2026-04-15T15:05:37.471198
,Miraco,,,,,,,-69.156214,47.808972,,2026-04-15T15:05:37.471201
,Sonic,,,,,,,-69.819225,47.529566,,2026-04-15T15:05:37.471204
,Irving,,,,,,,-69.202657,47.457842,,2026-04-15T15:05:37.471207
,Shell,,,,,,,-68.346183,48.528049,,2026-04-15T15:05:37.471210
,Harnois,,,,,,,-69.735861,47.585749,,2026-04-15T15:05:37.471213
,Harnois,,,,,,,-69.048033,48.014585,,2026-04-15T15:05:37.471216
,Irving,,,,,,,-69.275913,47.484059,,2026-04-15T15:05:37.471219
,Esso,,,,,,,-69.564548,47.819523,,2026-04-15T15:05:37.471222
,Ultramar,,,,,,,-69.026526,47.901479,,2026-04-15T15:05:37.471225
,Petro-Canada,,,,,,,-67.234355,48.364801,,2026-04-15T15:05:37.471228
,Ultramar,,,,,,,-67.226453,48.343317,,2026-04-15T15:05:37.471231
,Ultramar,,,,,,,-67.556038,48.533917,,2026-04-15T15:05:37.471234
,Crevier,,,,,,,-69.206979,48.107188,,2026-04-15T15:05:37.471237
,Ultramar,,,,,,,-68.534511,48.447844,,2026-04-15T15:05:37.471240
,Esso,,,,,,,-69.545097,47.855812,,2026-04-15T15:05:37.471243
,Esso,,,,,,,-68.518135,48.445646,,2026-04-15T15:05:37.471246
,Sonic,,,,,,,-69.630666,47.687883,,2026-04-15T15:05:37.471249
,Canadian Tire,,,,,,,-67.558984,48.843752,,2026-04-15T15:05:37.471252
,Petro-Canada,,,,,,,-68.200388,48.593925,,2026-04-15T15:05:37.471255
,Esso,,,,,,,-69.811569,47.530712,,2026-04-15T15:05:37.471258
,Ultramar,,,,,,,-67.42631,48.464642,,2026-04-15T15:05:37.471261
,Esso,,,,,,,-67.519851,48.840771,,2026-04-15T15:05:37.471264
,Harnois,,,,,,,-69.036714,47.445331,,2026-04-15T15:05:37.471267
,Ultramar,,,,,,,-68.533477,48.441053,,2026-04-15T15:05:37.471270
,Shell,,,,,,,-69.800461,47.527229,,2026-04-15T15:05:37.471273
,Crevier,,,,,,,-68.168867,48.42672,,2026-04-15T15:05:37.471276
,Shell,,,,,,,-69.46472,47.78146,,2026-04-15T15:05:37.471279
,,,,,,,,-68.395778,47.545258,,2026-04-15T15:05:37.471282
,Aucun,,,,,,,-67.435374,48.462912,,2026-04-15T15:05:37.471285
,Ultramar,,,,,,,-69.54996,47.831796,,2026-04-15T15:05:37.471288
,Petro-Canada,,,,,,,-66.980657,48.999444,,2026-04-15T15:05:37.471291
,Shell,,,,,,,-68.693461,48.377016,,2026-04-15T15:05:37.471294
,Shell,,,,,,,-69.166536,48.119221,,2026-04-15T15:05:37.471297
,Esso,,,,,,,-67.23144,48.362105,,2026-04-15T15:05:37.471300
,Ultramar,,,,,,,-71.476258,46.942111,,2026-04-15T15:05:37.471303
,Ultramar,,,,,,,-71.354569,46.834381,,2026-04-15T15:05:37.471306
,Shell,,,,,,,-71.608599,46.837916,,2026-04-15T15:05:37.471309
,Harnois,,,,,,,-71.190853,47.00538,,2026-04-15T15:05:37.471312
,Shell,,,,,,,-71.270009,46.788965,,2026-04-15T15:05:37.471315
,Petro-Canada,,,,,,,-71.255006,46.837285,,2026-04-15T15:05:37.471318
,Shell,,,,,,,-71.077725,46.919491,,2026-04-15T15:05:37.471321
,Petro-Canada,,,,,,,-70.316973,47.684872,,2026-04-15T15:05:37.471324
,Esso,,,,,,,-71.277717,46.870267,,2026-04-15T15:05:37.471327
,Petro-Canada,,,,,,,-71.344013,47.103083,,2026-04-15T15:05:37.471330
,Shell,,,,,,,-71.30397,46.849502,,2026-04-15T15:05:37.471333
,Ultramar,,,,,,,-71.442462,46.871611,,2026-04-15T15:05:37.471336
,Shell,,,,,,,-71.438145,46.749475,,2026-04-15T15:05:37.471339
,Shell,,,,,,,-71.212683,46.8914,,2026-04-15T15:05:37.471342
,Shell,,,,,,,-71.257491,46.869476,,2026-04-15T15:05:37.471345
,Shell,,,,,,,-71.288052,46.767025,,2026-04-15T15:05:37.471348
,Shell,,,,,,,-71.315514,46.765708,,2026-04-15T15:05:37.471351
,Shell,,,,,,,-71.310881,46.781377,,2026-04-15T15:05:37.471354
,Shell,,,,,,,-71.226154,46.835538,,2026-04-15T15:05:37.471357
,Shell,,,,,,,-71.277316,46.833438,,2026-04-15T15:05:37.471360
,Shell,,,,,,,-71.331086,46.818765,,2026-04-15T15:05:37.471363
,Shell,,,,,,,-71.2811,46.843048,,2026-04-15T15:05:37.471366
,Esso,,,,,,,-71.246089,46.789708,,2026-04-15T15:05:37.471369
,Esso,,,,,,,-71.207733,46.95202,,2026-04-15T15:05:37.471372
,Pétro-T,,,,,,,-71.891098,46.714209,,2026-04-15T15:05:37.471375
,Petro-Canada,,,,,,,-71.731664,46.68197,,2026-04-15T15:05:37.471378
,Ultramar,,,,,,,-71.261023,46.809682,,2026-04-15T15:05:37.471381
,Ultramar,,,,,,,-71.411936,46.854585,,2026-04-15T15:05:37.471385
,Ultramar,,,,,,,-71.094105,46.911938,,2026-04-15T15:05:37.471388
,Esso,,,,,,,-71.197543,46.874535,,2026-04-15T15:05:37.471391
,Esso,,,,,,,-71.209093,46.817112,,2026-04-15T15:05:37.471393
,Harnois,,,,,,,-71.681196,46.740278,,2026-04-15T15:05:37.471396
,Esso,,,,,,,-71.083445,46.917043,,2026-04-15T15:05:37.471399
,Harnois,,,,,,,-71.304869,46.899092,,2026-04-15T15:05:37.471402
,Sonic,,,,,,,-71.791002,46.672503,,2026-04-15T15:05:37.471405
,Ultramar,,,,,,,-71.191649,46.898726,,2026-04-15T15:05:37.471408
,Esso,,,,,,,-71.834821,46.870704,,2026-04-15T15:05:37.471411
,Shell,,,,,,,-71.708467,46.762698,,2026-04-15T15:05:37.471414
,Shell,,,,,,,-69.880832,47.838354,,2026-04-15T15:05:37.471417
,Mobil,,,,,,,-71.242766,46.848071,,2026-04-15T15:05:37.471420
,Esso,,,,,,,-71.510096,46.887354,,2026-04-15T15:05:37.471423
,Shell,,,,,,,-71.24687,46.789388,,2026-04-15T15:05:37.471426
,Ultramar,,,,,,,-72.04365,46.676598,,2026-04-15T15:05:37.471429
,Petro-Canada,,,,,,,-72.179219,46.980831,,2026-04-15T15:05:37.471432
,Costco,,,,,,,-71.269263,46.839565,,2026-04-15T15:05:37.471435
,Costco,,,,,,,-71.328438,46.780325,,2026-04-15T15:05:37.471438
,Irving,,,,,,,-71.260341,46.810245,,2026-04-15T15:05:37.471441
,Irving,,,,,,,-71.195528,46.853811,,2026-04-15T15:05:37.471444
,Esso,,,,,,,-71.362502,46.841069,,2026-04-15T15:05:37.471447
,Couche-Tard,,,,,,,-71.286912,46.814369,,2026-04-15T15:05:37.471450
,Esso,,,,,,,-71.354603,46.789399,,2026-04-15T15:05:37.471454
,Irving,,,,,,,-71.729679,46.68263,,2026-04-15T15:05:37.471456
,Esso,,,,,,,-71.228778,46.816269,,2026-04-15T15:05:37.471459
,Esso,,,,,,,-71.25004,46.818605,,2026-04-15T15:05:37.471462
,Esso,,,,,,,-71.265865,46.844905,,2026-04-15T15:05:37.471465
,Esso,,,,,,,-71.320532,46.759915,,2026-04-15T15:05:37.471468
,Esso,,,,,,,-71.369844,46.764633,,2026-04-15T15:05:37.471471
,Irving,,,,,,,-71.83298,46.882699,,2026-04-15T15:05:37.471493
,Couche-Tard,,,,,,,-71.517038,46.885825,,2026-04-15T15:05:37.471496
,Irving,,,,,,,-71.33652,46.822729,,2026-04-15T15:05:37.471500
,Irving,,,,,,,-71.615111,46.844937,,2026-04-15T15:05:37.471503
,Irving,,,,,,,-71.286472,46.879626,,2026-04-15T15:05:37.471506
,Irving,,,,,,,-71.310132,46.9373,,2026-04-15T15:05:37.471509
,Irving,,,,,,,-71.310189,46.812213,,2026-04-15T15:05:37.471512
,Irving,,,,,,,-71.352127,46.787663,,2026-04-15T15:05:37.471515
,Esso,,,,,,,-71.3616,46.855155,,2026-04-15T15:05:37.471517
,Irving,,,,,,,-71.427624,46.860892,,2026-04-15T15:05:37.471523
,Couche-Tard,,,,,,,-71.328472,46.874652,,2026-04-15T15:05:37.471526
,Irving,,,,,,,-71.259128,46.799158,,2026-04-15T15:05:37.471529
,Irving,,,,,,,-71.276518,46.854414,,2026-04-15T15:05:37.471532
,Esso,,,,,,,-71.31919,46.82334,,2026-04-15T15:05:37.471535
,Irving,,,,,,,-71.34696,46.856569,,2026-04-15T15:05:37.471538
,Irving,,,,,,,-71.150073,46.891457,,2026-04-15T15:05:37.471541
,Irving,,,,,,,-71.315834,46.80592,,2026-04-15T15:05:37.471544
,Irving,,,,,,,-71.373711,46.81595,,2026-04-15T15:05:37.471547
,Irving,,,,,,,-71.321369,46.845915,,2026-04-15T15:05:37.471550
,Irving,,,,,,,-71.251248,46.845092,,2026-04-15T15:05:37.471553
,Irving,,,,,,,-71.279113,46.855338,,2026-04-15T15:05:37.471556
,Irving,,,,,,,-71.268236,46.820869,,2026-04-15T15:05:37.471571
,Irving,,,,,,,-71.19255,46.86269,,2026-04-15T15:05:37.471574
,Irving,,,,,,,-71.216997,46.854713,,2026-04-15T15:05:37.471577
,Irving,,,,,,,-71.207265,46.896561,,2026-04-15T15:05:37.471580
,Irving,,,,,,,-71.414845,46.85576,,2026-04-15T15:05:37.471584
,Irving,,,,,,,-71.234499,46.84763,,2026-04-15T15:05:37.471587
,Irving,,,,,,,-70.896146,47.043069,,2026-04-15T15:05:37.471590
,Irving,,,,,,,-71.255915,46.844117,,2026-04-15T15:05:37.471592
,Couche-Tard,,,,,,,-71.246589,46.840084,,2026-04-15T15:05:37.471595
,Irving,,,,,,,-71.238873,46.852184,,2026-04-15T15:05:37.471599
,Irving,,,,,,,-71.243951,46.804701,,2026-04-15T15:05:37.471602
,Irving,,,,,,,-71.379039,46.753864,,2026-04-15T15:05:37.471604
,Irving,,,,,,,-70.934556,47.020217,,2026-04-15T15:05:37.471607
,Irving,,,,,,,-71.194154,46.872171,,2026-04-15T15:05:37.471610
,Irving,,,,,,,-71.188982,46.889296,,2026-04-15T15:05:37.471613
,Irving,,,,,,,-71.123083,46.898029,,2026-04-15T15:05:37.471616
,Irving,,,,,,,-71.166778,46.876563,,2026-04-15T15:05:37.471619
,Shell,,,,,,,-71.216536,46.846709,,2026-04-15T15:05:37.471622
,Irving,,,,,,,-70.519778,47.449444,,2026-04-15T15:05:37.471625
,Irving,,,,,,,-70.146733,47.638874,,2026-04-15T15:05:37.471628
,Irving,,,,,,,-70.219901,47.69079,,2026-04-15T15:05:37.471631
,Irving,,,,,,,-71.430412,46.752669,,2026-04-15T15:05:37.471634
,Esso,,,,,,,-71.993776,46.637918,,2026-04-15T15:05:37.471637
,Ultramar,,,,,,,-71.34988,46.808821,,2026-04-15T15:05:37.471640
,Petro-Canada,,,,,,,-71.320248,46.810162,,2026-04-15T15:05:37.471643
,Petro-Canada,,,,,,,-71.133453,46.892147,,2026-04-15T15:05:37.471646
,Irving,,,,,,,-70.119414,47.65769,,2026-04-15T15:05:37.471649
,Petro-Canada,,,,,,,-71.313913,46.896044,,2026-04-15T15:05:37.471652
,Esso,,,,,,,-70.769619,47.141226,,2026-04-15T15:05:37.471655
,Petro-Canada,,,,,,,-72.07723,46.718378,,2026-04-15T15:05:37.471658
,Petro-Canada,,,,,,,-71.309302,46.850859,,2026-04-15T15:05:37.471661
,Petro-Canada,,,,,,,-71.446062,46.871941,,2026-04-15T15:05:37.471664
,Petro-Canada,,,,,,,-71.097857,46.874153,,2026-04-15T15:05:37.471667
,Shell,,,,,,,-71.602711,46.722891,,2026-04-15T15:05:37.471670
,Shell,,,,,,,-71.28705,46.867135,,2026-04-15T15:05:37.471673
,Esso,,,,,,,-70.32321,47.478758,,2026-04-15T15:05:37.471676
,Eko,,,,,,,-71.330717,46.874403,,2026-04-15T15:05:37.471679
,Petro-Canada,,,,,,,-71.256259,46.830305,,2026-04-15T15:05:37.471682
,Petro-Canada,,,,,,,-71.689051,46.743504,,2026-04-15T15:05:37.471685
,Petro-Canada,,,,,,,-71.267913,46.858881,,2026-04-15T15:05:37.471688
,Petro-Canada,,,,,,,-71.165175,46.888042,,2026-04-15T15:05:37.471692
,Petro-Canada,,,,,,,-71.282851,46.876952,,2026-04-15T15:05:37.471695
,Petro-Canada,,,,,,,-71.294566,46.848735,,2026-04-15T15:05:37.471698
,Petro-Canada,,,,,,,-71.27914,46.810863,,2026-04-15T15:05:37.471701
,Eko,,,,,,,-71.29482,46.81146,,2026-04-15T15:05:37.471704
,Petro-Canada,,,,,,,-71.254737,46.794644,,2026-04-15T15:05:37.471707
,Petro-Canada,,,,,,,-71.440341,46.74747,,2026-04-15T15:05:37.471710
,Petro-Canada,,,,,,,-71.363765,46.760316,,2026-04-15T15:05:37.471713
,Petro-Canada,,,,,,,-70.510794,47.444882,,2026-04-15T15:05:37.471716
,Petro-Canada,,,,,,,-71.196946,46.870985,,2026-04-15T15:05:37.471719
,Petro-Canada,,,,,,,-71.350795,46.761313,,2026-04-15T15:05:37.471722
,Petro-Canada,,,,,,,-71.202586,46.816568,,2026-04-15T15:05:37.471725
,Petro-Canada,,,,,,,-71.319043,46.916588,,2026-04-15T15:05:37.471728
,Petro-Canada,,,,,,,-71.617044,46.846561,,2026-04-15T15:05:37.471731
,Petro-Canada,,,,,,,-71.331827,46.803106,,2026-04-15T15:05:37.471734
,Petro-Canada,,,,,,,-71.277417,46.871321,,2026-04-15T15:05:37.471737
,Petro-Canada,,,,,,,-70.155432,47.659479,,2026-04-15T15:05:37.471740
,Petro-Canada,,,,,,,-71.173403,46.888084,,2026-04-15T15:05:37.471743
,Petro-Canada,,,,,,,-71.35107,46.831978,,2026-04-15T15:05:37.471746
,Petro-Canada,,,,,,,-71.242359,46.881315,,2026-04-15T15:05:37.471749
,Petro-Canada,,,,,,,-71.247165,46.879673,,2026-04-15T15:05:37.471752
,Petro-Canada,,,,,,,-71.367421,46.8086,,2026-04-15T15:05:37.471755
,Petro-Canada,,,,,,,-71.424318,46.859299,,2026-04-15T15:05:37.471758
,Petro-Canada,,,,,,,-71.395769,46.839752,,2026-04-15T15:05:37.471761
,Petro-Canada,,,,,,,-71.516925,46.886957,,2026-04-15T15:05:37.471764
,Petro-Canada,,,,,,,-71.216152,46.86663,,2026-04-15T15:05:37.471768
,Petro-Canada,,,,,,,-71.322254,46.878513,,2026-04-15T15:05:37.471771
,Petro-Canada,,,,,,,-71.352886,47.005823,,2026-04-15T15:05:37.471774
,Petro-Canada,,,,,,,-71.250868,46.817814,,2026-04-15T15:05:37.471777
,Irving,,,,,,,-71.892501,46.694403,,2026-04-15T15:05:37.471780
,Esso,,,,,,,-71.293631,46.811654,,2026-04-15T15:05:37.471783
,Petro-Canada,,,,,,,-71.708283,46.761739,,2026-04-15T15:05:37.471786
,Sonic,,,,,,,-72.272702,46.756968,,2026-04-15T15:05:37.471789
,Shell,,,,,,,-71.198261,46.981855,,2026-04-15T15:05:37.471791
,Sonic,,,,,,,-71.383158,46.808659,,2026-04-15T15:05:37.471794
,Shell,,,,,,,-70.520541,47.448668,,2026-04-15T15:05:37.471797
,Shell,,,,,,,-70.933448,47.019996,,2026-04-15T15:05:37.471800
,Shell,,,,,,,-71.243448,46.804299,,2026-04-15T15:05:37.471804
,Shell,,,,,,,-70.227223,47.691653,,2026-04-15T15:05:37.471807
,Shell,,,,,,,-70.51478,47.523104,,2026-04-15T15:05:37.471810
,Shell,,,,,,,-72.132949,46.656916,,2026-04-15T15:05:37.471812
,Irving,,,,,,,-71.330386,46.863527,,2026-04-15T15:05:37.471815
,Esso,,,,,,,-70.500961,47.443694,,2026-04-15T15:05:37.471818
,Eko,,,,,,,-71.802263,46.735302,,2026-04-15T15:05:37.471821
,Ultramar,,,,,,,-71.35002,46.865715,,2026-04-15T15:05:37.471824
,Esso,,,,,,,-71.38945,46.844569,,2026-04-15T15:05:37.471827
,Petro-Canada,,,,,,,-71.999585,46.644049,,2026-04-15T15:05:37.471830
,Petro-Canada,,,,,,,-71.315507,46.806867,,2026-04-15T15:05:37.471833
,Esso,,,,,,,-71.358428,46.777045,,2026-04-15T15:05:37.471836
,Esso,,,,,,,-71.226275,46.822132,,2026-04-15T15:05:37.471839
,Esso,,,,,,,-71.33127,46.80266,,2026-04-15T15:05:37.471842
,Esso,,,,,,,-71.332366,46.85753,,2026-04-15T15:05:37.471845
